REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
"W","S3","MIN_GS",1,2022,1611.98913274554
"W","S3","MIN_GS",1,2023,1598.27310749448
"W","S3","MIN_GS",1,2024,1584.77514770997
"W","S3","MIN_GS",1,2025,1571.48561232224
"W","S3","MIN_GS",1,2026,1558.39528283742
"W","S3","MIN_GS",1,2027,1545.49509421195
"W","S3","MIN_GS",1,2028,1547.10384105984
"W","S3","MIN_GS",1,2029,1543.19221314978
"W","S3","MIN_GS",1,2030,1545.72053158937
"W","S3","MIN_GS",1,2031,1643.76075631862
"W","S3","MIN_GS",1,2032,1731.75905079967
"W","S3","MIN_GS",1,2033,1803.03635037315
"W","S3","MIN_GS",1,2034,1800.45163261335
"W","S3","MIN_GS",1,2035,1797.97020053582
"W","S3","MIN_GS",1,2036,1795.5879330161
"W","S3","MIN_GS",1,2037,1793.30096649998
"W","S3","MIN_GS",1,2038,1791.10569500354
"W","S3","MIN_GS",1,2039,1914.27324674321
"W","S3","MIN_GS",1,2040,1940.07498099002
"W","S3","MIN_GS",1,2041,1947.13877567091
"W","S3","MIN_GS",1,2042,2166.02503303853
"W","S3","MIN_GS",1,2043,2164.23491959253
"W","S3","MIN_GS",1,2044,2182.61539807398
"W","S3","MIN_GS",1,2045,2393.85386666989
"W","S3","MIN_GS",1,2046,2422.68945806919
"W","S3","MIN_GS",1,2047,2440.68511370993
"W","S3","MIN_GS",1,2048,2439.22572050345
"W","S3","MIN_GS",1,2049,2437.82428060997
"W","S3","MIN_GS",1,2050,2453.64426213473
"W","S3","MIN_CL",1,2019,3810.71678178566
"W","S3","MIN_CL",1,2020,3713.63683295348
"W","S3","MIN_CL",1,2034,178.430809464952
"W","S3","MIN_CL",1,2037,1019.85011397584
"W","S3","MIN_CL",1,2039,1040.60741228626
"W","S3","MIN_CL",1,2040,927.507745068825
"W","S3","MIN_CL",1,2050,1729.07357349024
"W","S4","HYD",1,2021,245.838942103683
"W","S4","HYD",1,2022,253.321165119098
"W","S4","HYD",1,2023,262.247493050967
"W","S4","HYD",1,2024,270.437773255887
"W","S4","HYD",1,2025,280.246571689742
"W","S4","HYD",1,2026,291.951081772107
"W","S4","HYD",1,2027,300.052185494215
"W","S4","HYD",1,2028,305.460160641176
"W","S4","HYD",1,2029,311.434866322394
"W","S4","HYD",1,2030,318.558882122416
"W","S4","HYD",1,2031,316.979158257657
"W","S4","HYD",1,2032,315.572263544934
"W","S4","HYD",1,2033,314.455970689328
"W","S4","HYD",1,2034,300.16742906169
"W","S4","HYD",1,2035,328.030690822755
"W","S4","HYD",1,2036,335.411766837781
"W","S4","HYD",1,2037,226.131835304286
"W","S4","HYD",1,2038,350.711271020867
"W","S4","HYD",1,2039,225.642989348671
"W","S4","HYD",1,2040,349.223213152063
"W","S4","HYD",1,2041,356.299760738113
"W","S4","HYD",1,2042,339.451196042081
"W","S4","HYD",1,2043,346.892155218535
"W","S4","HYD",1,2044,121.794755036727
"W","S4","HYD",1,2045,336.000280043934
"W","S4","HYD",1,2046,293.297190716509
"W","S4","HYD",1,2047,345.15613832448
"W","S4","HYD",1,2048,352.442713383357
"W","S4","HYD",1,2049,359.702745510663
"W","S4","HYD",1,2050,223.786612338739
"W","S4","WN",1,2019,33.9235664065555
"W","S4","WN",1,2020,32.2273949062566
"W","S4","WN",1,2021,30.6160190986959
"W","S4","WN",1,2022,29.0852105659512
"W","S4","WN",1,2023,27.6309530687776
"W","S4","WN",1,2024,26.2494122353676
"W","S4","WN",1,2025,24.9369355613513
"W","S4","WN",1,2026,23.6900978766556
"W","S4","WN",1,2027,22.505580100546
"W","S4","WN",1,2028,21.3803056422047
"W","S4","WN",1,2029,20.3112888445324
"W","S4","WN",1,2030,19.2957259178678
"W","S4","WN",1,2031,18.3309343175075
"W","S4","WN",1,2032,17.414398210566
"W","S4","WN",1,2033,16.5436775422567
"W","S4","WN",1,2034,15.716483813991
"W","S4","WN",1,2035,14.9306649277584
"W","S4","WN",1,2036,14.1841294080275
"W","S4","WN",1,2037,13.4749221798451
"W","S4","WN",1,2038,12.8011791019768
"W","S4","WN",1,2039,12.1611269669069
"W","S4","WN",1,2040,11.5530683452186
"W","S4","WN",1,2041,10.9754118968337
"W","S4","WN",1,2042,10.426642059773
"W","S4","WN",1,2043,9.90530389453642
"W","S4","WN",1,2044,9.41004855096246
"W","S4","WN",1,2045,8.93954233450939
"W","S4","WN",1,2046,8.49255763997402
"W","S4","WN",1,2047,8.06794264025215
"W","S4","WN",1,2048,7.66454550823954
"W","S4","WN",1,2049,7.28130535055074
"W","S4","WN",1,2050,6.91725220751903
"W","S4","GS",1,2019,12.610442232
"W","S4","GS",1,2020,12.1060302192
"W","S4","GS",1,2021,169.727937455128
"W","S4","GS",1,2022,169.263090507928
"W","S4","GS",1,2023,168.816805650328
"W","S4","GS",1,2024,168.388373322328
"W","S4","GS",1,2025,167.977083963928
"W","S4","GS",1,2026,167.582256397528
"W","S4","GS",1,2027,167.203209445528
"W","S4","GS",1,2028,168.398800926563
"W","S4","GS",1,2029,169.004505675933
"W","S4","GS",1,2030,170.327331304614
"W","S4","GS",1,2031,181.130661853292
"W","S4","GS",1,2032,190.827443614288
"W","S4","GS",1,2033,198.681691501173
"W","S4","GS",1,2034,198.396874117173
"W","S4","GS",1,2035,198.123438075573
"W","S4","GS",1,2036,197.860929257973
"W","S4","GS",1,2037,197.608921928373
"W","S4","GS",1,2038,197.367018733173
"W","S4","GS",1,2039,210.939200743054
"W","S4","GS",1,2040,213.782367051242
"W","S4","GS",1,2041,214.560746630403
"W","S4","GS",1,2042,238.680444411959
"W","S4","GS",1,2043,238.483186731959
"W","S4","GS",1,2044,240.508583809805
"W","S4","GS",1,2045,263.785550046269
"W","S4","GS",1,2046,266.963025682555
"W","S4","GS",1,2047,268.946018039662
"W","S4","GS",1,2048,268.785203361262
"W","S4","GS",1,2049,268.630774722862
"W","S4","GS",1,2050,270.374023375728
"W","S4","CL",1,2019,389.652248114204
"W","S4","CL",1,2020,396.851152579677
"W","S4","CL",1,2034,20.4154244239075
"W","S4","CL",1,2037,116.687656061309
"W","S4","CL",1,2039,119.062632984698
"W","S4","CL",1,2044,230.289621696
"W","S4","CL",1,2046,46.694961634138
"W","S4","CL",1,2050,141.259300910553
"W","S4","MIN_HYD",1,2019,289.188663990705
"W","S4","MIN_HYD",1,2020,524.274142464
"W","S4","MIN_HYD",1,2021,418.432319913326
"W","S4","MIN_HYD",1,2022,428.100953662553
"W","S4","MIN_HYD",1,2023,439.800245462629
"W","S4","MIN_HYD",1,2024,437.481616108567
"W","S4","MIN_HYD",1,2025,463.584091968261
"W","S4","MIN_HYD",1,2026,479.213516742869
"W","S4","MIN_HYD",1,2027,489.878780092163
"W","S4","MIN_HYD",1,2028,497.447901821528
"W","S4","MIN_HYD",1,2029,505.586222238266
"W","S4","MIN_HYD",1,2030,515.599350181582
"W","S4","MIN_HYD",1,2031,316.979158257657
"W","S4","MIN_HYD",1,2032,315.572263544934
"W","S4","MIN_HYD",1,2033,520.06709449261
"W","S4","MIN_HYD",1,2034,507.755812220669
"W","S4","MIN_HYD",1,2035,328.030690822755
"W","S4","MIN_HYD",1,2036,489.266842611473
"W","S4","MIN_HYD",1,2037,514.17898746209
"W","S4","MIN_HYD",1,2038,476.498348567552
"W","S4","MIN_HYD",1,2039,225.642989348671
"W","S4","MIN_HYD",1,2040,349.223213152063
"W","S4","MIN_HYD",1,2041,501.45510245764
"W","S4","MIN_HYD",1,2042,339.451196042081
"W","S4","MIN_HYD",1,2043,494.956179207725
"W","S4","MIN_HYD",1,2044,558.963742464
"W","S4","MIN_HYD",1,2045,557.769002105447
"W","S4","MIN_HYD",1,2046,532.625243424454
"W","S4","MIN_HYD",1,2047,557.217610572705
"W","S4","MIN_HYD",1,2048,444.827584051447
"W","S4","MIN_HYD",1,2049,556.559752402518
"W","S4","MIN_HYD",1,2050,558.963742464
"W","S4","MIN_WN",1,2019,33.9235664065555
"W","S4","MIN_WN",1,2020,32.2273949062566
"W","S4","MIN_WN",1,2021,30.6160190986959
"W","S4","MIN_WN",1,2022,29.0852105659512
"W","S4","MIN_WN",1,2023,27.6309530687776
"W","S4","MIN_WN",1,2024,26.2494122353676
"W","S4","MIN_WN",1,2025,28.2168151243194
"W","S4","MIN_WN",1,2026,23.6900978766556
"W","S4","MIN_WN",1,2027,22.505580100546
"W","S4","MIN_WN",1,2028,21.3803056422047
"W","S4","MIN_WN",1,2029,20.3112888445324
"W","S4","MIN_WN",1,2030,19.2957259178678
"W","S4","MIN_WN",1,2031,18.3309343175075
"W","S4","MIN_WN",1,2032,17.414398210566
"W","S4","MIN_WN",1,2033,16.5436775422567
"W","S4","MIN_WN",1,2034,15.716483813991
"W","S4","MIN_WN",1,2035,16.8944500383065
"W","S4","MIN_WN",1,2036,14.1841294080275
"W","S4","MIN_WN",1,2037,13.4749221798451
"W","S4","MIN_WN",1,2038,12.8011791019768
"W","S4","MIN_WN",1,2039,12.1611269669069
"W","S4","MIN_WN",1,2040,11.5530683452186
"W","S4","MIN_WN",1,2041,10.9754118968337
"W","S4","MIN_WN",1,2042,10.426642059773
"W","S4","MIN_WN",1,2043,9.90530389453642
"W","S4","MIN_WN",1,2044,10.6477237197059
"W","S4","MIN_WN",1,2045,8.93954233450939
"W","S4","MIN_WN",1,2046,9.60955800965257
"W","S4","MIN_WN",1,2047,8.06794264025215
"W","S4","MIN_WN",1,2048,7.66454550823954
"W","S4","MIN_WN",1,2049,7.28130535055074
"W","S4","MIN_WN",1,2050,6.91725220751903
"W","S4","MIN_GS",1,2019,122.21770387132
"W","S4","MIN_GS",1,2020,116.650248329893
"W","S4","MIN_GS",1,2021,1625.93302367536
"W","S4","MIN_GS",1,2022,1611.98913274554
"W","S4","MIN_GS",1,2023,1598.27310749448
"W","S4","MIN_GS",1,2024,1584.77514770997
"W","S4","MIN_GS",1,2025,1571.48561232224
"W","S4","MIN_GS",1,2026,1558.39528283742
"W","S4","MIN_GS",1,2027,1545.49509421195
"W","S4","MIN_GS",1,2028,1547.10384105984
"W","S4","MIN_GS",1,2029,1543.19221314978
"W","S4","MIN_GS",1,2030,1545.72053158937
"W","S4","MIN_GS",1,2031,1643.76075631862
"W","S4","MIN_GS",1,2032,1731.75905079967
"W","S4","MIN_GS",1,2033,1803.03635037314
"W","S4","MIN_GS",1,2034,1800.45163261334
"W","S4","MIN_GS",1,2035,1797.97020053582
"W","S4","MIN_GS",1,2036,1795.5879330161
"W","S4","MIN_GS",1,2037,1793.30096649998
"W","S4","MIN_GS",1,2038,1791.10569500354
"W","S4","MIN_GS",1,2039,1914.27324674321
"W","S4","MIN_GS",1,2040,1940.07498099002
"W","S4","MIN_GS",1,2041,1947.13877567091
"W","S4","MIN_GS",1,2042,2166.02503303853
"W","S4","MIN_GS",1,2043,2164.23491959253
"W","S4","MIN_GS",1,2044,2182.61539807398
"W","S4","MIN_GS",1,2045,2393.85386666989
"W","S4","MIN_GS",1,2046,2422.68945806919
"W","S4","MIN_GS",1,2047,2440.68511370993
"W","S4","MIN_GS",1,2048,2439.22572050345
"W","S4","MIN_GS",1,2049,2437.82428060997
"W","S4","MIN_GS",1,2050,2453.64426213473
"W","S4","MIN_CL",1,2019,3810.71678178566
"W","S4","MIN_CL",1,2020,3713.63683295348
"W","S4","MIN_CL",1,2034,178.430809464952
"W","S4","MIN_CL",1,2037,1019.85011397584
"W","S4","MIN_CL",1,2039,1040.60741228626
"W","S4","MIN_CL",1,2044,2012.73129362304
"W","S4","MIN_CL",1,2046,408.113964682366
"W","S4","MIN_CL",1,2050,1234.60628995824
"W","S5","HYD",1,2021,243.483977799189
"W","S5","HYD",1,2022,250.819350091368
"W","S5","HYD",1,2023,259.545315910487
"W","S5","HYD",1,2024,267.667705249067
"W","S5","HYD",1,2025,277.530206522238
"W","S5","HYD",1,2026,288.916757662449
"W","S5","HYD",1,2027,296.79556799621
"W","S5","HYD",1,2028,302.04449775804
"W","S5","HYD",1,2029,307.825517080516
"W","S5","HYD",1,2030,314.653103920147
"W","S5","HYD",1,2031,313.118059756211
"W","S5","HYD",1,2032,311.75254736169
"W","S5","HYD",1,2033,310.673012502626
"W","S5","HYD",1,2034,296.276908917681
"W","S5","HYD",1,2035,323.918602814056
"W","S5","HYD",1,2036,331.181323564948
"W","S5","HYD",1,2037,221.869947125242
"W","S5","HYD",1,2038,346.388548612178
"W","S5","HYD",1,2039,340.346513806325
"W","S5","HYD",1,2040,344.828292082769
"W","S5","HYD",1,2041,351.840585148051
"W","S5","HYD",1,2042,334.955049656852
"W","S5","HYD",1,2043,342.321965623555
"W","S5","HYD",1,2044,347.464889221728
"W","S5","HYD",1,2045,331.264461300123
"W","S5","HYD",1,2046,335.215960291266
"W","S5","HYD",1,2047,340.325658689335
"W","S5","HYD",1,2048,347.44461654212
"W","S5","HYD",1,2049,186.472239589916
"W","S5","HYD",1,2050,359.807665456661
"W","S5","WN",1,2019,34.8417067658515
"W","S5","WN",1,2020,33.0996284321717
"W","S5","WN",1,2021,31.4446407842406
"W","S5","WN",1,2022,29.8724009621255
"W","S5","WN",1,2023,28.3787840271804
"W","S5","WN",1,2024,26.9598518304342
"W","S5","WN",1,2025,25.61185301259
"W","S5","WN",1,2026,24.3312697014442
"W","S5","WN",1,2027,23.1146929854368
"W","S5","WN",1,2028,21.9589630059068
"W","S5","WN",1,2029,20.8610132990308
"W","S5","WN",1,2030,19.8179641906599
"W","S5","WN",1,2031,18.8270605330947
"W","S5","WN",1,2032,17.8857184025043
"W","S5","WN",1,2033,16.9914317040888
"W","S5","WN",1,2034,16.1418500011103
"W","S5","WN",1,2035,15.334762949087
"W","S5","WN",1,2036,14.5680224667617
"W","S5","WN",1,2037,13.8396205651333
"W","S5","WN",1,2038,13.1476426500379
"W","S5","WN",1,2039,12.4902675221488
"W","S5","WN",1,2040,11.8657518111704
"W","S5","WN",1,2041,11.2724611074507
"W","S5","WN",1,2042,10.7088388303684
"W","S5","WN",1,2043,10.1733906625275
"W","S5","WN",1,2044,9.66473124717519
"W","S5","WN",1,2045,9.18149079336488
"W","S5","WN",1,2046,8.72240847079353
"W","S5","WN",1,2047,8.28630127818913
"W","S5","WN",1,2048,7.87198621427968
"W","S5","WN",1,2049,7.47837367263041
"W","S5","WN",1,2050,7.10446744164386
"W","S5","GS",1,2019,12.610442232
"W","S5","GS",1,2020,12.1060302192
"W","S5","GS",1,2021,169.727937455128
"W","S5","GS",1,2022,169.263090507928
"W","S5","GS",1,2023,168.816805650328
"W","S5","GS",1,2024,168.388373322328
"W","S5","GS",1,2025,167.977083963928
"W","S5","GS",1,2026,167.582256397528
"W","S5","GS",1,2027,167.203209445528
"W","S5","GS",1,2028,168.398800926563
"W","S5","GS",1,2029,169.004505675933
"W","S5","GS",1,2030,170.327331304614
"W","S5","GS",1,2031,181.130661853292
"W","S5","GS",1,2032,190.827443614288
"W","S5","GS",1,2033,198.681691501173
"W","S5","GS",1,2034,198.396874117173
"W","S5","GS",1,2035,198.123438075573
"W","S5","GS",1,2036,197.860929257973
"W","S5","GS",1,2037,197.608921928373
"W","S5","GS",1,2038,197.367018733173
"W","S5","GS",1,2039,210.939200743054
"W","S5","GS",1,2040,213.782367051242
"W","S5","GS",1,2041,214.560746630403
"W","S5","GS",1,2042,238.680444411959
"W","S5","GS",1,2043,238.483186731959
"W","S5","GS",1,2044,240.508583809805
"W","S5","GS",1,2045,263.785550046269
"W","S5","GS",1,2046,266.963025682555
"W","S5","GS",1,2047,268.946018039662
"W","S5","GS",1,2048,268.785203361262
"W","S5","GS",1,2049,268.630774722862
"W","S5","GS",1,2050,270.374023375728
"W","S5","CL",1,2019,389.713847257216
"W","S5","CL",1,2020,396.969907131156
"W","S5","CL",1,2034,20.4154244239075
"W","S5","CL",1,2037,116.687656061309
"W","S5","CL",1,2049,168.053044765562
"W","S5","PV",1,2019,0.0003442624901352
"W","S5","PV",1,2020,0.0003266080034616
"W","S5","PV",1,2021,2.52888822494792
"W","S5","PV",1,2022,2.72949821828013
"W","S5","PV",1,2023,2.98500627805545
"W","S5","PV",1,2024,3.10462466631355
"W","S5","PV",1,2025,3.10461054272421
"W","S5","PV",1,2026,3.47892570644392
"W","S5","PV",1,2027,3.74796748381909
"W","S5","PV",1,2028,3.94977777662466
"W","S5","PV",1,2029,4.18478080801463
"W","S5","PV",1,2030,4.52539357709786
"W","S5","PV",1,2031,4.52538298440587
"W","S5","PV",1,2032,4.52537415716256
"W","S5","PV",1,2033,4.52536550646409
"W","S5","PV",1,2034,4.66658354756326
"W","S5","PV",1,2035,4.92377433086525
"W","S5","PV",1,2036,5.0766521219355
"W","S5","PV",1,2037,5.14177661408899
"W","S5","PV",1,2038,5.23652062477955
"W","S5","PV",1,2039,5.30579311433544
"W","S5","PV",1,2040,5.3732356452303
"W","S5","PV",1,2041,5.46947600227149
"W","S5","PV",1,2042,5.53640397535322
"W","S5","PV",1,2043,5.63966192578803
"W","S5","PV",1,2044,5.7174686514784
"W","S5","PV",1,2045,5.86163885972697
"W","S5","PV",1,2046,5.92921454122623
"W","S5","PV",1,2047,6.0100990479515
"W","S5","PV",1,2048,6.20373892383307
"W","S5","PV",1,2049,6.40858035982157
"W","S5","PV",1,2050,6.49432482311663
"W","S5","MIN_HYD",1,2019,289.188663990705
"W","S5","MIN_HYD",1,2020,524.274142464
"W","S5","MIN_HYD",1,2021,418.432319913326
"W","S5","MIN_HYD",1,2022,250.819350091368
"W","S5","MIN_HYD",1,2023,259.545315910487
"W","S5","MIN_HYD",1,2024,437.481616108567
"W","S5","MIN_HYD",1,2025,463.584091968261
"W","S5","MIN_HYD",1,2026,288.916757662449
"W","S5","MIN_HYD",1,2027,489.878780092163
"W","S5","MIN_HYD",1,2028,497.447901821528
"W","S5","MIN_HYD",1,2029,505.586222238266
"W","S5","MIN_HYD",1,2030,515.599350181582
"W","S5","MIN_HYD",1,2031,517.307016892319
"W","S5","MIN_HYD",1,2032,518.838016792297
"W","S5","MIN_HYD",1,2033,520.06709449261
"W","S5","MIN_HYD",1,2034,507.755812220669
"W","S5","MIN_HYD",1,2035,500.661332733447
"W","S5","MIN_HYD",1,2036,489.266842611473
"W","S5","MIN_HYD",1,2037,514.17898746209
"W","S5","MIN_HYD",1,2038,476.498348567552
"W","S5","MIN_HYD",1,2039,520.41028284276
"W","S5","MIN_HYD",1,2040,505.690893715858
"W","S5","MIN_HYD",1,2041,501.45510245764
"W","S5","MIN_HYD",1,2042,526.201928051863
"W","S5","MIN_HYD",1,2043,494.956179207725
"W","S5","MIN_HYD",1,2044,558.963742464
"W","S5","MIN_HYD",1,2045,557.769002105447
"W","S5","MIN_HYD",1,2046,335.215960291266
"W","S5","MIN_HYD",1,2047,557.217610572705
"W","S5","MIN_HYD",1,2048,444.827584051447
"W","S5","MIN_HYD",1,2049,556.559752402518
"W","S5","MIN_HYD",1,2050,558.963742464
"W","S5","MIN_WN",1,2019,34.8417067658515
"W","S5","MIN_WN",1,2020,36.4661664931134
"W","S5","MIN_WN",1,2021,34.6428513088607
"W","S5","MIN_WN",1,2022,32.9107001689214
"W","S5","MIN_WN",1,2023,31.2651685902738
"W","S5","MIN_WN",1,2024,29.7019178778068
"W","S5","MIN_WN",1,2025,28.2168151243194
"W","S5","MIN_WN",1,2026,26.805984657499
"W","S5","MIN_WN",1,2027,25.4656708479804
"W","S5","MIN_WN",1,2028,24.1923924502791
"W","S5","MIN_WN",1,2029,22.9827711128659
"W","S5","MIN_WN",1,2030,21.8336342721219
"W","S5","MIN_WN",1,2031,20.7419465563684
"W","S5","MIN_WN",1,2032,19.7048612328447
"W","S5","MIN_WN",1,2033,18.7196173137529
"W","S5","MIN_WN",1,2034,17.7836253012201
"W","S5","MIN_WN",1,2035,16.8944500383065
"W","S5","MIN_WN",1,2036,16.0497249640423
"W","S5","MIN_WN",1,2037,15.2472378583905
"W","S5","MIN_WN",1,2038,14.4848793952695
"W","S5","MIN_WN",1,2039,13.7606431425527
"W","S5","MIN_WN",1,2040,13.0726084130762
"W","S5","MIN_WN",1,2041,12.4189745626238
"W","S5","MIN_WN",1,2042,11.7980266919423
"W","S5","MIN_WN",1,2043,11.2081184977482
"W","S5","MIN_WN",1,2044,10.6477237197059
"W","S5","MIN_WN",1,2045,10.1153332464725
"W","S5","MIN_WN",1,2046,9.60955800965257
"W","S5","MIN_WN",1,2047,9.1290946858136
"W","S5","MIN_WN",1,2048,8.67263995152292
"W","S5","MIN_WN",1,2049,8.23899337730312
"W","S5","MIN_WN",1,2050,7.82705742763199
"W","S5","MIN_GS",1,2019,122.21770387132
"W","S5","MIN_GS",1,2020,116.650248329893
"W","S5","MIN_GS",1,2021,1625.93302367536
"W","S5","MIN_GS",1,2022,1611.98913274554
"W","S5","MIN_GS",1,2023,1598.27310749448
"W","S5","MIN_GS",1,2024,1584.77514770997
"W","S5","MIN_GS",1,2025,1571.48561232224
"W","S5","MIN_GS",1,2026,1558.39528283742
"W","S5","MIN_GS",1,2027,1545.49509421195
"W","S5","MIN_GS",1,2028,1547.10384105984
"W","S5","MIN_GS",1,2029,1543.19221314978
"W","S5","MIN_GS",1,2030,1545.72053158937
"W","S5","MIN_GS",1,2031,1643.76075631862
"W","S5","MIN_GS",1,2032,1731.75905079967
"W","S5","MIN_GS",1,2033,1803.03635037314
"W","S5","MIN_GS",1,2034,1800.45163261334
"W","S5","MIN_GS",1,2035,1797.97020053582
"W","S5","MIN_GS",1,2036,1795.5879330161
"W","S5","MIN_GS",1,2037,1793.30096649998
"W","S5","MIN_GS",1,2038,1791.10569500354
"W","S5","MIN_GS",1,2039,1914.27324674321
"W","S5","MIN_GS",1,2040,1940.07498099002
"W","S5","MIN_GS",1,2041,1947.13877567091
"W","S5","MIN_GS",1,2042,2166.02503303853
"W","S5","MIN_GS",1,2043,2164.23491959253
"W","S5","MIN_GS",1,2044,2182.61539807398
"W","S5","MIN_GS",1,2045,2393.85386666989
"W","S5","MIN_GS",1,2046,2422.68945806919
"W","S5","MIN_GS",1,2047,2440.68511370993
"W","S5","MIN_GS",1,2048,2439.22572050345
"W","S5","MIN_GS",1,2049,2437.82428060997
"W","S5","MIN_GS",1,2050,2453.64426213473
"W","S5","MIN_CL",1,2019,3810.71678178566
"W","S5","MIN_CL",1,2020,3713.63683295348
"W","S5","MIN_CL",1,2034,178.430809464952
"W","S5","MIN_CL",1,2037,1019.85011397584
"W","S5","MIN_CL",1,2049,1468.78361125101
"W","S5","MIN_PV",1,2019,0.0003442624901352
"W","S5","MIN_PV",1,2020,0.0003266080034616
"W","S5","MIN_PV",1,2021,2.52888822494792
"W","S5","MIN_PV",1,2022,2.72949821828013
"W","S5","MIN_PV",1,2023,2.98500627805545
"W","S5","MIN_PV",1,2024,403.920126861654
"W","S5","MIN_PV",1,2025,403.918289344205
"W","S5","MIN_PV",1,2026,452.617711872293
"W","S5","MIN_PV",1,2027,487.620780045906
"W","S5","MIN_PV",1,2028,513.876848921629
"W","S5","MIN_PV",1,2029,544.451383512512
"W","S5","MIN_PV",1,2030,588.766032684642
"W","S5","MIN_PV",1,2031,588.764654546555
"W","S5","MIN_PV",1,2032,588.763506098149
"W","S5","MIN_PV",1,2033,588.762380618712
"W","S5","MIN_PV",1,2034,607.135232478999
"W","S5","MIN_PV",1,2035,640.59645403861
"W","S5","MIN_PV",1,2036,660.486271134191
"W","S5","MIN_PV",1,2037,668.959144978769
"W","S5","MIN_PV",1,2038,681.285598876013
"W","S5","MIN_PV",1,2039,690.29813848281
"W","S5","MIN_PV",1,2040,699.072595482556
"W","S5","MIN_PV",1,2041,711.593728116424
"W","S5","MIN_PV",1,2042,719.925143705368
"W","S5","MIN_PV",1,2043,728.608386722281
"W","S5","MIN_PV",1,2044,5.7174686514784
"W","S5","MIN_PV",1,2045,5.86163885972697
"W","S5","MIN_PV",1,2046,755.241431311688
"W","S5","MIN_PV",1,2047,763.834124334027
"W","S5","MIN_PV",1,2048,772.412734164365
"W","S5","MIN_PV",1,2049,780.977965161805
"W","S5","MIN_PV",1,2050,6.49432482311663
"W","S6","HYD",1,2021,193.660300911387
"W","S6","HYD",1,2022,196.518745281223
"W","S6","HYD",1,2023,199.553235122596
